Code Tarif ,province,city, district 
PDG20101,Sumatera Barat,Tanah Datar,Batipuh
PDG20115,Sumatera Barat,Tanah Datar,Lima Kaum
PDG20117,Sumatera Barat,Tanah Datar,Padang Ganting
PDG20106,Sumatera Barat,Tanah Datar,Pariangan
PDG20108,Sumatera Barat,Tanah Datar,Salimpaung
PDG20118,Sumatera Barat,Tanah Datar,X Koto
PDG20110,Sumatera Barat,Tanah Datar,Sungai Tarab
PDG20111,Sumatera Barat,Tanah Datar,Sungayang
PDG20119,Sumatera Barat,Tanah Datar,Tanjuang Baru
PDG20112,Sumatera Barat,Tanah Datar,Tanjung Emas
PDG20211,Sumatera Barat,Bukittinggi,Aur Birugo Tigo Baleh
PDG20213,Sumatera Barat,Bukittinggi,Guguak Panjang
PDG20212,Sumatera Barat,Bukittinggi,Mandiangin K. Selayan
PDG10009,Sumatera Barat,Padang,Koto Tangah
PDG10010,Sumatera Barat,Padang,Kuranji
PDG10011,Sumatera Barat,Padang,Lubuk Begalung
PDG10012,Sumatera Barat,Padang,Lubuk Kilangan
PDG10013,Sumatera Barat,Padang,Nanggalo
PDG10014,Sumatera Barat,Padang,Padang Barat
PDG10015,Sumatera Barat,Padang,Padang Selatan
PDG10016,Sumatera Barat,Padang,Padang Timur
PDG10017,Sumatera Barat,Padang,Padang Utara
PDG10018,Sumatera Barat,Padang,Pauh
PDG21102,Sumatera Barat,Padangpanjang,Padang Panjang Barat
PDG21103,Sumatera Barat,Padangpanjang,Padang Panjang Timur
PDG20625,Sumatera Barat,Pariaman,Pariaman Selatan
PDG20626,Sumatera Barat,Pariaman,Pariaman Tengah
PDG20636,Sumatera Barat,Pariaman,Pariaman Timur
PDG20627,Sumatera Barat,Pariaman,Pariaman Utara
PDG20724,Sumatera Barat,Payakumbuh,Lamposi Tigo Nagori
PDG20721,Sumatera Barat,Payakumbuh,Payakumbuh Barat
PDG20725,Sumatera Barat,Payakumbuh,Payakumbuh Selatan
PDG20722,Sumatera Barat,Payakumbuh,Payakumbuh Timur
PDG20723,Sumatera Barat,Payakumbuh,Payakumbuh Utara
PDG20803,Sumatera Barat,Sawahlunto,Barangin
PDG20804,Sumatera Barat,Sawahlunto,Lembah Segar
PDG20805,Sumatera Barat,Sawahlunto,Silungkang
PDG20806,Sumatera Barat,Sawahlunto,Talawi
PDG20939,Sumatera Barat,Solok,Lubuk Sikarah
PDG20940,Sumatera Barat,Solok,Tanjung Harapan
PLM21003,Sumatera Selatan,Banyuasin,Banyuasin III
PLM21005,Sumatera Selatan,Banyuasin,Betung
PLM21003,Sumatera Selatan,Banyuasin,Banyuasin III
PLM21009,Sumatera Selatan,Banyuasin,Rambutan
PLM21014,Sumatera Selatan,Banyuasin,Sembawa
PLM21011,Sumatera Selatan,Banyuasin,Talang Kelapa
PLM21021,Sumatera Selatan,Banyuasin,Tungkal Ilir
PLM20300,Sumatera Selatan,Lahat,Lahat
PLM20337,Sumatera Selatan,Lahat,Lahat Selatan
PLM20335,Sumatera Selatan,Lahat,Merapi Barat
PLM20335,Sumatera Selatan,Lahat,Merapi Barat
PLM20334,Sumatera Selatan,Lahat,Merapi Selatan
PLM20333,Sumatera Selatan,Lahat,Merapi Timur
PLM20525,Sumatera Selatan,Muara Enim,Belida Darat
PLM20508,Sumatera Selatan,Muara Enim,Lawang Kidul
PLM20509,Sumatera Selatan,Muara Enim,Lembak
PLM20510,Sumatera Selatan,Muara Enim,Lubai
PLM20523,Sumatera Selatan,Muara Enim,Lubai Ulu
PLM21300,Sumatera Selatan,Ogan Ilir,Indralaya
PLM20500,Sumatera Selatan,Muara Enim,Muara Enim
PLM20527,Sumatera Selatan,Muara Enim,Rambang
PLM20528,Sumatera Selatan,Muara Enim,Rambang Niru
PLM20527,Sumatera Selatan,Muara Enim,Rambang
PLM20528,Sumatera Selatan,Muara Enim,Rambang Niru
PLM20826,Sumatera Selatan,Musi Banyuasin,Babat Supat
PLM20801,Sumatera Selatan,Musi Banyuasin,Babat Toman
PLM20817,Sumatera Selatan,Musi Banyuasin,Keluang
PLM20818,Sumatera Selatan,Musi Banyuasin,Lais
PLM20824,Sumatera Selatan,Musi Banyuasin,Lawang Wetan
PLM20823,Sumatera Selatan,Musi Banyuasin,Plakat Tinggi
PLM20800,Sumatera Selatan,Musi Banyuasin,Sekayu
PLM20820,Sumatera Selatan,Musi Banyuasin,Sungai Keruh
PLM20806,Sumatera Selatan,Musi Banyuasin,Sungai Lilin
PLM20823,Sumatera Selatan,Musi Banyuasin,Plakat Tinggi
PLM10322,Sumatera Selatan,Musi Rawas,STL Ulu Terawas
PLM10322,Sumatera Selatan,Musi Rawas,STL Ulu Terawas
PLM10304,Sumatera Selatan,Musi Rawas Utara,Karang Dapo
PLM10311,Sumatera Selatan,Musi Rawas Utara,Nibung
PLM10317,Sumatera Selatan,Musi Rawas Utara,Rawas Ilir
PLM10313,Sumatera Selatan,Musi Rawas Utara,Rawas Ulu
PLM10310,Sumatera Selatan,Musi Rawas Utara,Rupit
PLM10316,Sumatera Selatan,Musi Rawas Utara,Ulu Rawas
PLM21300,Sumatera Selatan,Ogan Ilir,Indralaya
PLM21308,Sumatera Selatan,Ogan Ilir,Indralaya Selatan
PLM21307,Sumatera Selatan,Ogan Ilir,Indralaya Utara
PLM21310,Sumatera Selatan,Ogan Ilir,Payaraman
PLM21306,Sumatera Selatan,Ogan Ilir,Rantau Panjang
PLM21311,Sumatera Selatan,Ogan Ilir,Sungai Pinang
PLM21304,Sumatera Selatan,Ogan Ilir,Tanjung Batu
PLM21305,Sumatera Selatan,Ogan Ilir,Tanjung Raja
PLM20200,Sumatera Selatan,Ogan Komering Ilir,Kayu Agung
PLM20205,Sumatera Selatan,Ogan Komering Ilir,Pedamaran
PLM20207,Sumatera Selatan,Ogan Komering Ilir,Sirah Pulau Padang
PLM20223,Sumatera Selatan,Ogan Komering Ilir,Teluk Gelam
PLM20114,Sumatera Selatan,Ogan Komering Ulu,Baturaja Timur
PLM20113,Sumatera Selatan,Ogan Komering Ulu,Baturaja Barat
PLM20114,Sumatera Selatan,Ogan Komering Ulu,Baturaja Timur
PLM20115,Sumatera Selatan,Ogan Komering Ulu,Lengkiti
PLM20116,Sumatera Selatan,Ogan Komering Ulu,Lubuk Batang
PLM20112,Sumatera Selatan,Ogan Komering Ulu,Sosoh Buay Rayap
PLM21500,Sumatera Selatan,Ogan Komering Ulu Selatan,Muara Dua
PLM21401,Sumatera Selatan,Ogan Komering Ulu Timur,Belitang
PLM21402,Sumatera Selatan,Ogan Komering Ulu Timur,Belitang II
PLM21403,Sumatera Selatan,Ogan Komering Ulu Timur,Belitang III
PLM21419,Sumatera Selatan,Ogan Komering Ulu Timur,Belitang Madang Raya
PLM21418,Sumatera Selatan,Ogan Komering Ulu Timur,Belitang Mulya
PLM21400,Sumatera Selatan,Ogan Komering Ulu Timur,Martapura
PLM20520,Sumatera Selatan,Penukal Abab Lematang Ilir,Abab
PLM20511,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal
PLM20512,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal Utara
PLM20517,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi
PLM20518,Sumatera Selatan,Penukal Abab Lematang Ilir,Tanah Abang
PLM20609,Sumatera Selatan,Pagar Alam,Dempo Tengah
PLM20610,Sumatera Selatan,Pagar Alam,Dempo Utara
PLM20607,Sumatera Selatan,Pagar Alam,Pagar Alam Selatan
PLM20606,Sumatera Selatan,Pagar Alam,Pagar Alam Utara
PLM10003,Sumatera Selatan,Palembang,Alang-Alang Lebar
PLM10004,Sumatera Selatan,Palembang,Bukitkecil
PLM10005,Sumatera Selatan,Palembang,Gandus
PLM10006,Sumatera Selatan,Palembang,Ilir Barat Satu
PLM10007,Sumatera Selatan,Palembang,Ilir Barat Dua
PLM10008,Sumatera Selatan,Palembang,Ilir Timur Satu
PLM10009,Sumatera Selatan,Palembang,Ilir Timur Dua
PLM10018,Sumatera Selatan,Palembang,Ilir Timur Tiga
PLM10019,Sumatera Selatan,Palembang,Jakabaring
PLM10010,Sumatera Selatan,Palembang,Kalidoni
PLM10011,Sumatera Selatan,Palembang,Kemuning
PLM10012,Sumatera Selatan,Palembang,Kertapati
PLM10001,Sumatera Selatan,Palembang,Plaju
PLM10013,Sumatera Selatan,Palembang,Sako
PLM10014,Sumatera Selatan,Palembang,Seberang Ulu Satu
PLM10015,Sumatera Selatan,Palembang,Seberang Ulu Dua
PLM10016,Sumatera Selatan,Palembang,Sematangborang
PLM10017,Sumatera Selatan,Palembang,Sukarami
PLM20704,Sumatera Selatan,Prabumulih,Cambai
PLM20705,Sumatera Selatan,Prabumulih,Prabumulih Barat
PLM20710,Sumatera Selatan,Prabumulih,Prabumulih Selatan
PLM20708,Sumatera Selatan,Prabumulih,Prabumulih Timur
PLM20709,Sumatera Selatan,Prabumulih,Prabumulih Utara
PLM20707,Sumatera Selatan,Prabumulih,Rambang Kpk Tengah
MES10117,Sumatera Utara,Asahan,Aek Kuasan
MES10139,Sumatera Utara,Asahan,Aek Ledong
MES10138,Sumatera Utara,Asahan,Aek Songsongan
MES10104,Sumatera Utara,Asahan,Bandar Pasir Mandoge
MES10105,Sumatera Utara,Asahan,Bandar Pulau
MES10111,Sumatera Utara,Asahan,Pulau Rakyat
MES10137,Sumatera Utara,Asahan,Rahunig
MES21503,Sumatera Utara,Batu Bara,Air Putih
MES21500,Sumatera Utara,Batu Bara,Lima Puluh
MES21501,Sumatera Utara,Batu Bara,Medang Deras
MES21506,Sumatera Utara,Batu Bara,Sei Balai
MES21508,Sumatera Utara,Batu Bara,Sei Suka
MES21504,Sumatera Utara,Batu Bara,Talawi
MES21505,Sumatera Utara,Batu Bara,Tanjung Tiram
MES10300,Sumatera Utara,Dairi,Sidikalang
MES10615,Sumatera Utara,Deli Serdang,Bangun Purba
MES10605,Sumatera Utara,Deli Serdang,Batang Kuis
MES10616,Sumatera Utara,Deli Serdang,Beringin
MES10610,Sumatera Utara,Deli Serdang,Sibiru-Biru
MES10601,Sumatera Utara,Deli Serdang,Deli Tua
MES10617,Sumatera Utara,Deli Serdang,Galang
MES10619,Sumatera Utara,Deli Serdang,Gunung Meriah
MES10602,Sumatera Utara,Deli Serdang,Hamparan Perak
MES10603,Sumatera Utara,Deli Serdang,Kutalimbaru
MES10604,Sumatera Utara,Deli Serdang,Labuhan Deli
MES10600,Sumatera Utara,Deli Serdang,Lubuk Pakam
MES10620,Sumatera Utara,Deli Serdang,Namorambe
MES10621,Sumatera Utara,Deli Serdang,Pagar Merbau
MES10606,Sumatera Utara,Deli Serdang,Pancur Batu
MES10614,Sumatera Utara,Deli Serdang,Pantai Labu
MES10607,Sumatera Utara,Deli Serdang,Percut Sei Tuan
MES10608,Sumatera Utara,Deli Serdang,Patumbak
MES10609,Sumatera Utara,Deli Serdang,Sibolangit
MES10611,Sumatera Utara,Deli Serdang,Stm Hilir
MES10622,Sumatera Utara,Deli Serdang,Stm Hulu
MES10612,Sumatera Utara,Deli Serdang,Sunggal
MES10613,Sumatera Utara,Deli Serdang,Tanjung Morawa
MES21600,Sumatera Utara,Humbang Hasundutan,Dolok Sanggul
MES20714,Sumatera Utara,Labuhanbatu,Bilah Barat
MES20715,Sumatera Utara,Labuhanbatu,Bilah Hulu
MES20719,Sumatera Utara,Labuhanbatu,Pangkatan
MES20721,Sumatera Utara,Labuhanbatu,Rantau Utara
MES20720,Sumatera Utara,Labuhanbatu,Rantau Selatan
MES20721,Sumatera Utara,Labuhanbatu,Rantau Utara
MES20713,Sumatera Utara,Labuhanbatu Utara,Aek Kuo
MES20701,Sumatera Utara,Labuhanbatu Utara,Aek Natas
MES20705,Sumatera Utara,Labuhanbatu Utara,Kualuh Hulu
MES20717,Sumatera Utara,Labuhanbatu Utara,Kualuh Selatan
MES20707,Sumatera Utara,Labuhanbatu Utara,Marbau
MES20708,Sumatera Utara,Labuhanbatu Utara,Na IX-X
MES20303,Sumatera Utara,Nias,Bawolato
MES20307,Sumatera Utara,Nias,Idanogawo
MES20341,Sumatera Utara,Nias Barat,Sirombu
MES20329,Sumatera Utara,Nias,Sogae'Adu
MES20340,Sumatera Utara,Nias Barat,Lahomi
MES20326,Sumatera Utara,Nias Barat,Lolofitu Moi
MES20312,Sumatera Utara,Nias Barat,Mandrehe
MES20338,Sumatera Utara,Nias Barat,Mandrehe Utara
MES20341,Sumatera Utara,Nias Barat,Sirombu
MES21826,Sumatera Utara,Nias Selatan,Hilisalawa'Ahe
MES21832,Sumatera Utara,Nias Selatan,Luahagundre Maniamolo
MES21833,Sumatera Utara,Nias Selatan,Onolalu
MES21815,Sumatera Utara,Nias Selatan,Simuk
MES21800,Sumatera Utara,Nias Selatan,Teluk Dalam
MES21809,Sumatera Utara,Nias Selatan,Ulususua
MES21808,Sumatera Utara,Nias Selatan,Umbunasi
MES20302,Sumatera Utara,Nias Utara,Alasa
MES20308,Sumatera Utara,Nias Utara,Lahewa
MES20311,Sumatera Utara,Nias Utara,Lotu
MES21837,Sumatera Utara,Nias Utara,Namohalu Esiwa
MES21836,Sumatera Utara,Nias Utara,Sawo
MES21840,Sumatera Utara,Nias Utara,Tugala Oyo
MES21401,Sumatera Utara,Padang Lawas Utara,Batang Onang
MES21403,Sumatera Utara,Padang Lawas Utara,Dolok Sigompulon
MES21404,Sumatera Utara,Padang Lawas Utara,Halongonan
MES21404,Sumatera Utara,Padang Lawas Utara,Halongonan
MES21405,Sumatera Utara,Padang Lawas Utara,Padang Bolak
MES21406,Sumatera Utara,Padang Lawas Utara,Padang Bolak Julu
MES21408,Sumatera Utara,Padang Lawas Utara,Simangambat
MES22105,Sumatera Utara,Pakpak Barat,Pagindar
MES22100,Sumatera Utara,Pakpak Barat,Salak
MES22204,Sumatera Utara,Samosir,Palipi
MES22200,Sumatera Utara,Samosir,Pangururan
MES22316,Sumatera Utara,Serdang Bedagai,Bintang Bayu
MES22304,Sumatera Utara,Serdang Bedagai,Kotarih
MES22305,Sumatera Utara,Serdang Bedagai,Pantai Cermin
MES22315,Sumatera Utara,Serdang Bedagai,Pegajahan
MES22306,Sumatera Utara,Serdang Bedagai,Perbaungan
MES22314,Sumatera Utara,Serdang Bedagai,Sei Bamban
MES22300,Sumatera Utara,Serdang Bedagai,Sei Rampah
MES22313,Sumatera Utara,Serdang Bedagai,Serba Jadi
MES22312,Sumatera Utara,Serdang Bedagai,Silinda
MES22308,Sumatera Utara,Serdang Bedagai,Tanjung Beringin
MES22310,Sumatera Utara,Serdang Bedagai,Teluk Mengkudu
MES20601,Sumatera Utara,Simalungun,Bandar
MES20602,Sumatera Utara,Simalungun,Bosar Maligas
MES20606,Sumatera Utara,Simalungun,Dolok Batu Nanggar
MES20605,Sumatera Utara,Simalungun,Dolok Panribuan
MES20607,Sumatera Utara,Simalungun,Girsang Sipangan Bolon
MES20624,Sumatera Utara,Simalungun,Gunung Malela
MES20625,Sumatera Utara,Simalungun,Gunung Maligas
MES20627,Sumatera Utara,Simalungun,Hatonduhan
MES20628,Sumatera Utara,Simalungun,Jawa Maraja Bah Jambi
MES20609,Sumatera Utara,Simalungun,Jorlang Hataran
MES20629,Sumatera Utara,Simalungun,Panombeian Pane
MES20611,Sumatera Utara,Simalungun,Pematang Bandar
MES20613,Sumatera Utara,Simalungun,Raya
MES20630,Sumatera Utara,Simalungun,Pematang Sidamanik
MES20613,Sumatera Utara,Simalungun,Raya
MES20615,Sumatera Utara,Simalungun,Siantar
MES20616,Sumatera Utara,Simalungun,Sidamanik
MES20617,Sumatera Utara,Simalungun,Silou Kahean
MES20619,Sumatera Utara,Simalungun,Tanah Jawa
MES20620,Sumatera Utara,Simalungun,Tapian Dolok
MES22430,Sumatera Utara,Tapanuli Selatan,Angkola Sangkunur
MES21401,Sumatera Utara,Padang Lawas Utara,Batang Onang
MES22408,Sumatera Utara,Tapanuli Selatan,Batang Toru
MES21403,Sumatera Utara,Padang Lawas Utara,Dolok Sigompulon
MES21404,Sumatera Utara,Padang Lawas Utara,Halongonan
MES22415,Sumatera Utara,Tapanuli Selatan,Marancar
MES22429,Sumatera Utara,Tapanuli Selatan,Muara Batang Toru
MES21405,Sumatera Utara,Padang Lawas Utara,Padang Bolak
MES21406,Sumatera Utara,Padang Lawas Utara,Padang Bolak Julu
MES22421,Sumatera Utara,Tapanuli Selatan,Saipar Dolok Hole
MES21408,Sumatera Utara,Padang Lawas Utara,Simangambat
MES22400,Sumatera Utara,Tapanuli Selatan,Sipirok
MES10201,Sumatera Utara,Tapanuli Tengah,Barus
MES10220,Sumatera Utara,Tapanuli Tengah,Barus Utara
MES10207,Sumatera Utara,Tapanuli Tengah,Lumut
MES10208,Sumatera Utara,Tapanuli Tengah,Sibabangun
MES10212,Sumatera Utara,Tapanuli Tengah,Sosorgadong
MES21021,Sumatera Utara,Tapanuli Utara,Muara
MES21011,Sumatera Utara,Tapanuli Utara,Parmonangan
MES20200,Sumatera Utara,Binjai,Binjai Kota
MES20207,Sumatera Utara,Binjai,Binjai Barat
MES20200,Sumatera Utara,Binjai,Binjai Kota
MES20208,Sumatera Utara,Binjai,Binjai Selatan
MES20209,Sumatera Utara,Binjai,Binjai Timur
MES20210,Sumatera Utara,Binjai,Binjai Utara
MES10017,Sumatera Utara,Medan,Medan Amplas
MES10018,Sumatera Utara,Medan,Medan Area
MES10019,Sumatera Utara,Medan,Medan Barat
MES10020,Sumatera Utara,Medan,Medan Baru
MES10045,Sumatera Utara,Medan,Medan Belawan
MES10021,Sumatera Utara,Medan,Medan Deli
MES10022,Sumatera Utara,Medan,Medan Denai
MES10023,Sumatera Utara,Medan,Medan Helvetia
MES10024,Sumatera Utara,Medan,Medan Johor
MES10025,Sumatera Utara,Medan,Medan Kota
MES10026,Sumatera Utara,Medan,Medan Labuhan
MES10027,Sumatera Utara,Medan,Medan Maimun
MES10028,Sumatera Utara,Medan,Medan Marelan
MES10029,Sumatera Utara,Medan,Medan Perjuangan
MES10030,Sumatera Utara,Medan,Medan Petisah
MES10031,Sumatera Utara,Medan,Medan Polonia
MES10032,Sumatera Utara,Medan,Medan Selayang
MES10046,Sumatera Utara,Medan,Medan Sunggal
MES10033,Sumatera Utara,Medan,Medan Tembung
MES10034,Sumatera Utara,Medan,Medan Timur
MES10035,Sumatera Utara,Medan,Medan Tuntungan
MES22601,Sumatera Utara,Pematangsiantar,Siantar Barat
MES22602,Sumatera Utara,Pematangsiantar,Siantar Marihat
MES22608,Sumatera Utara,Pematangsiantar,Siantar Marimbun
MES22603,Sumatera Utara,Pematangsiantar,Siantar Martoba
MES22604,Sumatera Utara,Pematangsiantar,Siantar Selatan
MES22607,Sumatera Utara,Pematangsiantar,Siantar Sitalasari
MES22605,Sumatera Utara,Pematangsiantar,Siantar Timur
MES22606,Sumatera Utara,Pematangsiantar,Siantar Utara
PKU10026,Riau,Pekanbaru,Rumbai Barat
PKU10027,Riau,Pekanbaru,Tuahmadani
SOC20121,Jawa Tengah,Boyolali,Wonosamodro
PKU10028,Riau,Pekanbaru,Kulim
SOC20122,Jawa Tengah,Boyolali,Musuk
PKU10025,Riau,Pekanbaru,Rumbai Timur
MJK10025,Jawa Timur,Mojokerto,Kranggan
SOC20120,Jawa Tengah,Boyolali,Gladagsari
DPS21104,Bali,Badung,Ngurah Rai
CLG10004,Banten,Cilegon,Merak
TGR10122,Banten,Kab. Tangerang,Salembaran jati
BKS10000,Bengkulu,Bengkulu,Bengkulu
BKS21100,Bengkulu,Kaur,Kaur
BKS21109,Bengkulu,Kaur,Muara Tetap
BKS21300,Bengkulu,Lebong,Lebong
BKS21309,Bengkulu,Lebong,Pelabai
CGK10101,DKI Jakarta,Jakarta Barat,Grogol
CGK10600,DKI Jakarta,Kepulauan Seribu,Pulau Pramuka
JOG10000,Daerah Istimewa Yogyakarta,Yogyakarta,Yogyakarta
GTO10000,Gorontalo,Gorontalo,Gorontalo
DJB20300,Jambi,Bungo,Muara Bungo
DJB10000,Jambi,Jambi,Jambi
DJB20702,Jambi,Sarolangun,Muara Limun
DJB10100,Jambi,Tanjung Jabung Barat,Kualatungkal
BDO10038,Jawa Barat,Bandung,Cicadas
BDO10056,Jawa Barat,Bandung,Margacinta
BDO21015,Jawa Barat,Bandung Barat,Cimareme
BDO20521,Jawa Barat,Ciamis,Langkap lancar
CBN10000,Jawa Barat,Cirebon,Cirebon
CBN10006,Jawa Barat,Cirebon,Cirebon Barat
CBN20408,Jawa Barat,Kab. Cirebon,Cirebon Selatan
CBN20407,Jawa Barat,Kab. Cirebon,Cirebon Utara
BDO20300,Jawa Barat,Tasikmalaya,Tasikmalaya
CXP10000,Jawa Tengah,Cilacap,Cilacap
SRG21605,Jawa Tengah,Kab. Semarang,Doplang
SRG20821,Jawa Tengah,Kendal,Weleri Utara
SOC20300,Jawa Tengah,Klaten,Klaten
SOC20502,Jawa Tengah,Sukoharjo,Palur
SRG21500,Jawa Tengah,Tegal,Tegal
JBR10000,Jawa Timur,Jember,Jember
MLG20100,Jawa Timur,Kab. Blitar,Blitar
MDN10100,Jawa Timur,Kab. Madiun,Caruban
MJK10000,Jawa Timur,Kab. Mojokerto,Mojokerto
PDN10026,Jawa Timur,Kab. Pasuruan,Nongko Jajar
KDR10000,Jawa Timur,Kediri,Kediri
SUB10000,Jawa Timur,Surabaya,Surabaya
PNK20218,Kalimantan Barat,Kapuas Hulu,Batu Datu
PNK20221,Kalimantan Barat,Kapuas Hulu,Kedamin
PNK20210,Kalimantan Barat,Kapuas Hulu,Manday
PNK21200,Kalimantan Barat,Kubu Raya,Kubu Raya
PNK10031,Kalimantan Barat,Pontianak,Jungkat
PNK10200,Kalimantan Barat,Sanggau,Sanggau
BDJ20100,Kalimantan Selatan,Hulu Sungai Utara,Amuntai
BDJ21100,Kalimantan Tengah,Barito Selatan,Buntok
BDJ20800,Kalimantan Tengah,Barito Timur,Tamiang Layang
BDJ20700,Kalimantan Tengah,Barito Utara,Muara Teweh
PKY20400,Kalimantan Tengah,Gunung Mas,Kuala Kurun
PKY20300,Kalimantan Tengah,Kapuas,Kuala Kapuas
PKY20200,Kalimantan Tengah,Katingan,Kasongan
PKY20800,Kalimantan Tengah,Kotawaringin Timur,Sampit
PKY21100,Kalimantan Tengah,Lamandau,Nanga Bulik
BDJ20900,Kalimantan Tengah,Murung Raya,Puruk Cahu
PKY10000,Kalimantan Tengah,Palangkaraya,Palangkaraya
PKY20500,Kalimantan Tengah,Seruyan,Kuala Pembuang
BPN20212,Kalimantan Timur,Berau,Tubaan
BTG10000,Kalimantan Timur,Bontang,Bontang
SRI20200,Kalimantan Timur,Kutai Barat,Sendawar
BTG20120,Kalimantan Timur,Kutai Timur,Sangkima
BTG20122,Kalimantan Timur,Kutai Timur,Singa Gembara
BTG20121,Kalimantan Timur,Kutai Timur,Swarga Bara
TRK20103,Kalimantan Utara,Bulungan,Longpeso
TRK20105,Kalimantan Utara,Bulungan,Pulau Bunyu
TRK20400,Kalimantan Utara,Tana Tidung,Tanah Tidung
TRK10000,Kalimantan Utara,Tarakan,Tarakan
PGK10000,Kepulauan Bangka Belitung,Pangkal Pinang,Pangkal Pinang
BTH10082,Kepulauan Riau,Batam,Bulang Galang
BTH10052,Kepulauan Riau,Batam,Kabil
BTH10052,Kepulauan Riau,Batam,Lagoi
BTH10054,Kepulauan Riau,Batam,Tanjung Ucang
TNJ10100,Kepulauan Riau,Bintan,Bandar Sri Bintan
TNJ10107,Kepulauan Riau,Bintan,Lagoi
TNJ10102,Kepulauan Riau,Bintan,Tanjung Uban
BTH10400,Kepulauan Riau,Karimun,Tanjung Balai Karimun
BTH10409,Kepulauan Riau,Karimun,Tanjung Batu
BTH10200,Kepulauan Riau,Lingga,Daik
BTH10300,Kepulauan Riau,Natuna,Ranai
TNJ10021,Kepulauan Riau,Tanjung Pinang,Dompak
TNJ10023,Kepulauan Riau,Tanjung Pinang,Pulau Penyengat
TNJ10020,Kepulauan Riau,Tanjung Pinang,Senggarang
TKG10000,Lampung,Bandar Lampung,Bandar Lampung
TKG20404,Lampung,Lampung Barat,Krui
TKG20400,Lampung,Lampung Barat,Liwa
TKG21002,Lampung,Lampung Timur,Gunung balak
TKG20300,Lampung,Metro,Metro
TKG21420,Lampung,Pesisir Barat,Bengkunat Belimbing
AMQ10000,Maluku,Ambon,Ambon
AMQ20302,Maluku,Buru,Buru Selatan
AMQ20301,Maluku,Buru,Buru Utara Barat
AMQ20304,Maluku,Buru,Buru Utara Timur
AMQ20400,Maluku,Kepulauan Aru,Dobo
AMQ20200,Maluku,Maluku Tenggara,Tual
AMQ20600,Maluku,Seram Bagian Barat,Piru
AMQ20604,Maluku,Seram Bagian Barat,Waisala
AMQ20700,Maluku,Seram Bagian Timur,Dataran Hunimoa
AMQ20702,Maluku,Seram Bagian Timur,Pulau-Pulau Gorong
TTE20300,Maluku Utara,Halmahera Selatan,Labuha
TTE20401,Maluku Utara,Halmahera Tengah,Gebe
TTE20703,Maluku Utara,Kepulauan Sula,Nggele
TTE10000,Maluku Utara,Ternate,Ternate
BTJ21109,Nanggroe Aceh Darussalam,Aceh Jaya,Keude Panga
BTJ21208,Nanggroe Aceh Darussalam,Aceh Singkil,Suro Baru
BTJ20505,Nanggroe Aceh Darussalam,Aceh Tengah,Linge Isak
BTJ10000,Nanggroe Aceh Darussalam,Banda Aceh,Banda Aceh
BTJ21600,Nanggroe Aceh Darussalam,Bener Meriah,Simpang Tiga Redelon
BTJ10121,Nanggroe Aceh Darussalam,Langsa,Langsa Teungoh
BTJ10200,Nanggroe Aceh Darussalam,Lhokseumawe,Lhokseumawe
BTJ20419,Nanggroe Aceh Darussalam,Pidie,Tiro
BTJ20419,Nanggroe Aceh Darussalam,Pidie,Truseb
BTJ20700,Nanggroe Aceh Darussalam,Sabang,Sabang
LOP20100,Nusa Tenggara Barat,Bima,Bima
LOP20806,Nusa Tenggara Barat,Lombok Barat,Sekotong Tengah
LOP20505,Nusa Tenggara Barat,Sumbawa,Lape-Lopok
LOP20500,Nusa Tenggara Barat,Sumbawa,Sumbawa Besar
LOP20513,Nusa Tenggara Barat,Sumbawa,Utan-Rhee
KOE20200,Nusa Tenggara Timur,Alor,Kalabahi
KOE20820,Nusa Tenggara Timur,Ende,Magekoba
KOE21900,Nusa Tenggara Timur,Kab. Kupang,Oelamasi
KOE10000,Nusa Tenggara Timur,Kupang,Kupang
KOE10031,Nusa Tenggara Timur,Kupang,Mawlapa
KOE20618,Nusa Tenggara Timur,Manggarai,Ponco Ranaka
KOE21200,Nusa Tenggara Timur,Manggarai Barat,Labuan Bajo
KOE21303,Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka
KOE21307,Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka Timur
KOE21400,Nusa Tenggara Timur,Nagekeo,Mbay
KOE20912,Nusa Tenggara Timur,Ngada,Ngada Bawa
KOE20915,Nusa Tenggara Timur,Ngada,Wogomang Ulewa
KOE21500,Nusa Tenggara Timur,Rote Ndao,Baa
KOE20500,Nusa Tenggara Timur,Sikka,Maumere
KOE21103,Nusa Tenggara Timur,Sumba Barat,Laratama
KOE10100,Nusa Tenggara Timur,Sumba Tengah,Waibakul
DJJ20109,Papua,Biak Numfor,Kepulauan Padaidio
DJJ20900,Papua,Boven Digoel,Boven Digoel
DJJ20901,Papua,Boven Digoel,Distrik Bomakia
DJJ20522,Papua,Dogiyai,Sukikai
DJJ10077,Papua,Intan Jaya,Intan Jaya
DJJ20600,Papua,Kepulauan Yapen,Serui
DJJ22000,Papua,Mamberamo Raya,Burmeso
DJJ21100,Papua,Mappi,Kepi
DJJ20418,Papua,Merauke,Distrik Ulilin
TIM10000,Papua,Mimika,Timika
DJJ20567,Papua,Nabire,Obano
DJJ22208,Papua,Paniai,Enarotali
